MEASURED_IN_DATE,WELL_NAME,CHARWORK,WATER_CUT,P_ZAB,INTAKE,WELLHEAD_PRESSURE,LIQ_RATE,OIL_RATE,WATER_RATE,Q_LIQ_ACCUM,Q_OIL_ACCUM,Q_WATER_ACCUM
2021-04-11,1,НЕФ,80.0,39.86,0.0,,175.0,34.99999999999999,140.0,73792.0,29684.020000000044,44107.97999999999
2021-04-12,1,НЕФ,80.0,40.86,0.0,,175.0,34.99999999999999,140.0,73967.0,29719.020000000044,44247.97999999999
2021-04-13,1,НЕФ,80.0,40.86,0.0,,175.0,34.99999999999999,140.0,74142.0,29754.020000000044,44387.97999999999
2021-04-14,1,НЕФ,80.0,40.86,0.0,,175.0,34.99999999999999,140.0,74317.0,29789.020000000044,44527.97999999999
2021-04-15,1,НЕФ,79.0,40.84,0.0,,175.0,36.74999999999999,138.25,74492.0,29825.770000000044,44666.22999999999
2021-04-16,1,НЕФ,79.0,40.84,0.0,,175.0,36.74999999999999,138.25,74667.0,29862.520000000044,44804.47999999999
2021-04-17,1,НЕФ,78.0,40.83,0.0,,175.0,38.49999999999999,136.5,74842.0,29901.020000000044,44940.97999999999
2021-04-18,1,НЕФ,78.0,40.82,0.0,,177.0,38.94,138.06,75019.0,29939.960000000043,45079.03999999999
2021-04-19,1,НЕФ,78.0,40.82,0.0,,177.0,38.94,138.06,75196.0,29978.90000000004,45217.099999999984
2021-04-20,1,НЕФ,79.0,40.84,0.0,,177.0,37.17,139.83,75373.0,30016.07000000004,45356.92999999999
2021-04-21,1,НЕФ,79.0,40.84,0.0,,178.0,37.38,140.62,75551.0,30053.45000000004,45497.54999999999
2021-04-22,1,НЕФ,79.0,40.84,0.0,,179.0,37.59,141.41,75730.0,30091.04000000004,45638.95999999999
2021-04-23,1,НЕФ,79.0,40.84,0.0,,180.0,37.8,142.2,75910.0,30128.84000000004,45781.15999999999
2021-04-24,1,НЕФ,79.0,40.84,0.0,,181.0,38.00999999999999,142.99,76091.0,30166.85000000004,45924.14999999999
2021-04-25,1,НЕФ,79.0,40.64,0.0,,182.0,38.21999999999999,143.78,76273.0,30205.07000000004,46067.92999999999
2021-04-26,1,НЕФ,79.0,40.64,0.0,,183.0,38.42999999999999,144.57,76456.0,30243.50000000004,46212.49999999999
2021-04-27,1,НЕФ,80.0,40.66,0.0,,182.0,36.39999999999999,145.60000000000002,76638.0,30279.90000000004,46358.099999999984
2021-04-28,1,НЕФ,80.0,40.86,0.0,,182.0,36.39999999999999,145.60000000000002,76820.0,30316.300000000043,46503.69999999998
2021-04-29,1,НЕФ,80.0,40.86,0.0,,182.0,36.39999999999999,145.60000000000002,77002.0,30352.700000000044,46649.29999999998
2021-04-30,1,НЕФ,80.0,40.86,0.0,,182.0,36.39999999999999,145.60000000000002,77184.0,30389.10000000005,46794.89999999998
2021-05-01,1,НЕФ,80.0,40.86,0.0,,182.0,36.39999999999999,145.60000000000002,77366.0,30425.500000000047,46940.49999999998
2021-05-02,1,НЕФ,80.0,40.86,0.0,,182.0,36.39999999999999,145.60000000000002,77548.0,30461.90000000005,47086.09999999998
2021-05-03,1,НЕФ,80.0,40.86,0.0,,184.0,36.79999999999999,147.20000000000002,77732.0,30498.700000000048,47233.29999999997
2021-05-04,1,НЕФ,80.0,44.88,0.0,,185.0,36.99999999999999,148.0,77917.0,30535.700000000048,47381.29999999997
2021-05-05,1,НЕФ,80.0,44.88,0.0,,184.0,36.79999999999999,147.20000000000002,78101.0,30572.500000000047,47528.49999999997
2021-05-06,1,НЕФ,80.0,44.88,0.0,,192.0,38.39999999999999,153.60000000000002,78293.0,30610.90000000005,47682.09999999997
2021-05-07,1,НЕФ,79.0,54.89,0.0,,180.0,37.8,142.2,78473.0,30648.700000000048,47824.29999999997
2021-05-08,1,НЕФ,79.0,54.89,0.0,,180.0,37.8,142.2,78653.0,30686.500000000047,47966.49999999996
2021-05-09,1,НЕФ,79.0,54.89,0.0,,180.0,37.8,142.2,78833.0,30724.300000000047,48108.69999999996
2021-05-10,1,НЕФ,79.0,54.89,0.0,,181.0,38.00999999999999,142.99,79014.0,30762.310000000045,48251.68999999996
2021-05-11,1,НЕФ,75.0,54.82,0.0,,181.0,45.25,135.75,79195.0,30807.560000000045,48387.43999999996
2021-05-12,1,НЕФ,75.0,54.82,0.0,,181.0,45.25,135.75,79376.0,30852.810000000045,48523.18999999996
2021-05-13,1,НЕФ,75.0,54.82,0.0,,182.0,45.5,136.5,79558.0,30898.310000000045,48659.68999999996
2021-05-14,1,НЕФ,75.0,54.82,0.0,,182.0,45.5,136.5,79740.0,30943.810000000045,48796.18999999996
2021-05-15,1,НЕФ,75.0,54.82,0.0,,181.0,45.25,135.75,79921.0,30989.060000000045,48931.93999999996
2021-05-16,1,НЕФ,75.0,54.32,0.0,,182.0,45.5,136.5,80103.0,31034.560000000045,49068.43999999996
2021-05-17,1,НЕФ,75.0,54.32,0.0,,181.0,45.25,135.75,80284.0,31079.810000000045,49204.18999999996
2021-05-18,1,НЕФ,75.0,54.32,0.0,,181.0,45.25,135.75,80465.0,31125.060000000045,49339.93999999996
2021-05-19,1,НЕФ,75.0,54.32,0.0,,181.0,45.25,135.75,80646.0,31170.310000000045,49475.68999999996
2021-05-20,1,НЕФ,75.0,54.32,0.0,,180.0,45.0,135.0,80826.0,31215.310000000045,49610.68999999996
2021-05-21,1,НЕФ,75.0,54.32,0.0,,179.0,44.75,134.25,81005.0,31260.060000000045,49744.93999999996
2021-05-22,1,НЕФ,72.0,55.77,0.0,,179.0,50.120000000000005,128.88,81184.0,31310.180000000044,49873.81999999996
2021-05-23,1,НЕФ,72.0,55.77,0.0,,179.0,50.120000000000005,128.88,81363.0,31360.300000000043,50002.69999999995
2021-05-24,1,НЕФ,72.0,54.77,0.0,,180.0,50.400000000000006,129.6,81543.0,31410.700000000044,50132.29999999995
2021-05-25,1,НЕФ,72.0,54.77,0.0,,180.0,50.400000000000006,129.6,81723.0,31461.10000000005,50261.89999999995
2021-05-26,1,НЕФ,72.0,45.74,0.0,,180.0,50.400000000000006,129.6,81903.0,31511.500000000047,50391.49999999995
2021-05-27,1,НЕФ,72.0,45.74,0.0,,179.0,50.120000000000005,128.88,82082.0,31561.620000000046,50520.37999999995
2021-05-28,1,НЕФ,72.0,45.74,0.0,,179.0,50.120000000000005,128.88,82261.0,31611.740000000045,50649.25999999994
2021-05-29,1,НЕФ,72.0,45.74,0.0,,178.0,49.84,128.16,82439.0,31661.580000000045,50777.41999999995
2021-05-30,1,НЕФ,72.0,45.74,0.0,,179.0,50.120000000000005,128.88,82618.0,31711.700000000044,50906.299999999945
2021-05-31,1,НЕФ,72.0,45.74,0.0,,179.0,50.120000000000005,128.88,82797.0,31761.820000000043,51035.17999999994
2021-06-01,1,НЕФ,72.0,45.74,0.0,,179.0,50.120000000000005,128.88,82976.0,31811.94000000004,51164.05999999994
2021-06-02,1,НЕФ,72.0,45.74,0.0,,179.0,50.120000000000005,128.88,83155.0,31862.06000000004,51292.93999999994
2021-06-03,1,НЕФ,72.0,45.74,0.0,,178.0,49.84,128.16,83333.0,31911.90000000004,51421.09999999994
2021-06-04,1,НЕФ,71.0,45.73,0.0,,180.0,52.2,127.8,83513.0,31964.10000000004,51548.89999999994
2021-06-05,1,НЕФ,71.0,45.73,0.0,,181.0,52.49000000000001,128.51,83694.0,32016.590000000044,51677.409999999945
2021-06-06,1,НЕФ,70.0,45.71,0.0,,179.0,53.70000000000001,125.29999999999998,83873.0,32070.290000000045,51802.70999999995
2021-06-07,1,НЕФ,70.0,45.71,0.0,,179.0,53.70000000000001,125.29999999999998,84052.0,32123.990000000045,51928.00999999995
2021-06-08,1,НЕФ,70.0,45.71,0.0,,178.0,53.400000000000006,124.6,84230.0,32177.390000000047,52052.60999999995
2021-06-09,1,НЕФ,70.0,45.71,0.0,,179.0,53.70000000000001,125.29999999999998,84409.0,32231.090000000047,52177.90999999995
2021-06-10,1,НЕФ,72.0,45.74,0.0,,179.0,50.120000000000005,128.88,84588.0,32281.210000000046,52306.78999999995
2021-06-11,1,НЕФ,73.0,45.76,0.0,,178.0,48.06,129.94,84766.0,32329.270000000048,52436.72999999995
2021-06-12,1,НЕФ,73.0,45.76,0.0,,174.0,46.98,127.02,84940.0,32376.250000000047,52563.74999999995
2021-06-13,1,НЕФ,73.0,45.87,0.0,,171.0,46.17,124.83,85111.0,32422.42000000005,52688.57999999995
2021-06-14,1,НЕФ,73.0,46.37,0.0,,172.0,46.440000000000005,125.56,85283.0,32468.860000000044,52814.13999999995
2021-06-15,1,НЕФ,73.0,45.56,0.0,,179.0,48.330000000000005,130.67,85462.0,32517.19000000005,52944.80999999995
2021-06-16,1,НЕФ,73.0,45.56,0.0,,176.0,47.52,128.48,85638.0,32564.710000000046,53073.28999999995
2021-06-17,1,НЕФ,73.0,45.46,0.0,,175.0,47.25,127.75,85813.0,32611.960000000046,53201.03999999995
2021-06-18,1,НЕФ,73.0,45.46,0.0,,174.0,46.98,127.02,85987.0,32658.94000000005,53328.05999999995
2021-06-19,1,НЕФ,73.0,45.46,0.0,,173.0,46.71,126.29,86160.0,32705.650000000045,53454.34999999995
2021-06-20,1,НЕФ,73.0,45.46,0.0,,172.0,46.440000000000005,125.56,86332.0,32752.090000000044,53579.909999999945
2021-06-21,1,НЕФ,75.0,45.1,0.0,,172.0,43.0,129.0,86504.0,32795.09000000004,53708.909999999945
2021-06-22,1,НЕФ,75.0,45.1,0.0,,170.0,42.5,127.5,86674.0,32837.59000000004,53836.409999999945
2021-06-23,1,НЕФ,75.0,45.1,0.0,,175.0,43.75,131.25,86849.0,32881.34000000004,53967.659999999945
2021-06-24,1,НЕФ,75.0,45.09,0.0,,182.0,45.5,136.5,87031.0,32926.84000000004,54104.159999999945
2021-06-25,1,НЕФ,78.0,44.85,0.0,,177.0,38.94,138.06,87208.0,32965.78000000004,54242.21999999994
2021-06-26,1,НЕФ,78.0,44.75,0.0,,169.0,37.17999999999999,131.82,87377.0,33002.96000000004,54374.03999999994
2021-06-27,1,НЕФ,78.0,44.05,0.0,,168.0,36.96,131.04000000000002,87545.0,33039.92000000004,54505.07999999994
2021-06-28,1,НЕФ,79.0,44.07,0.0,,168.0,35.279999999999994,132.72,87713.0,33075.20000000004,54637.799999999945
2021-06-29,1,НЕФ,79.0,44.07,0.0,,168.0,35.279999999999994,132.72,87881.0,33110.48000000004,54770.519999999946
2021-06-30,1,НЕФ,79.0,44.07,0.0,,168.0,35.279999999999994,132.72,88049.0,33145.76000000004,54903.23999999995
2021-07-01,1,НЕФ,79.0,44.07,0.0,,168.0,35.279999999999994,132.72,88217.0,33181.04000000004,55035.95999999995
2021-07-02,1,НЕФ,79.0,44.07,0.0,,168.0,35.279999999999994,132.72,88385.0,33216.32000000004,55168.67999999995
2021-07-03,1,НЕФ,79.0,44.07,0.0,,168.0,35.279999999999994,132.72,88553.0,33251.600000000035,55301.39999999995
2021-07-04,1,НЕФ,80.0,44.28,0.0,,169.0,33.79999999999999,135.20000000000002,88722.0,33285.40000000004,55436.59999999995
2021-07-05,1,НЕФ,80.0,44.28,0.0,,168.0,33.599999999999994,134.4,88890.0,33319.00000000004,55570.99999999995
2021-07-06,1,НЕФ,80.0,44.28,0.0,,168.0,33.599999999999994,134.4,89058.0,33352.600000000035,55705.39999999995
2021-07-07,1,НЕФ,80.0,44.08,0.0,,167.0,33.39999999999999,133.60000000000002,89225.0,33386.00000000004,55838.99999999995
2021-07-08,1,НЕФ,80.0,44.08,0.0,,167.0,33.39999999999999,133.60000000000002,89392.0,33419.40000000004,55972.59999999995
2021-07-09,1,НЕФ,80.0,44.08,0.0,,165.0,32.99999999999999,132.0,89557.0,33452.40000000004,56104.59999999995
2021-07-10,1,НЕФ,80.0,44.09,0.0,,164.0,32.79999999999999,131.20000000000002,89721.0,33485.20000000004,56235.799999999945
2021-07-11,1,НЕФ,80.0,44.19,0.0,,165.0,32.99999999999999,132.0,89886.0,33518.20000000004,56367.799999999945
2021-07-12,1,НЕФ,80.0,44.08,0.0,,166.0,33.2,132.8,90052.0,33551.40000000004,56500.59999999995
2021-07-13,1,НЕФ,80.0,44.08,0.0,,167.0,33.39999999999999,133.60000000000002,90219.0,33584.80000000004,56634.199999999946
2021-07-14,1,НЕФ,80.0,44.08,0.0,,168.0,33.599999999999994,134.4,90387.0,33618.40000000004,56768.59999999995
2021-07-15,1,НЕФ,80.0,44.08,0.0,,167.0,33.39999999999999,133.60000000000002,90554.0,33651.80000000004,56902.199999999946
2021-07-16,1,НЕФ,80.0,44.08,0.0,,168.0,33.599999999999994,134.4,90722.0,33685.40000000004,57036.59999999995
2021-07-17,1,НЕФ,80.0,43.18,0.0,,168.0,33.599999999999994,134.4,90890.0,33719.00000000004,57170.99999999995
2021-07-18,1,НЕФ,80.0,43.18,0.0,,168.0,33.599999999999994,134.4,91058.0,33752.600000000035,57305.39999999995
2021-07-19,1,НЕФ,80.0,43.18,0.0,,168.0,33.599999999999994,134.4,91226.0,33786.20000000003,57439.79999999995
2021-07-20,1,НЕФ,80.0,43.18,0.0,,168.0,33.599999999999994,134.4,91394.0,33819.80000000003,57574.19999999995
2021-07-21,1,НЕФ,81.0,43.2,0.0,,168.0,31.91999999999999,136.08,91562.0,33851.72000000003,57710.27999999996
2021-07-22,1,НЕФ,81.0,43.2,0.0,,168.0,31.91999999999999,136.08,91730.0,33883.64000000003,57846.35999999996
2021-07-23,1,НЕФ,81.0,43.3,0.0,,167.0,31.72999999999999,135.27,91897.0,33915.37000000003,57981.629999999954
2021-07-24,1,НЕФ,81.0,43.3,0.0,,167.0,31.72999999999999,135.27,92064.0,33947.100000000035,58116.89999999995
2021-07-25,1,НЕФ,81.0,43.3,0.0,,167.0,31.72999999999999,135.27,92231.0,33978.83000000004,58252.16999999995
2021-07-26,1,НЕФ,81.0,43.3,0.0,,166.0,31.539999999999992,134.46,92397.0,34010.37000000004,58386.62999999995
2021-07-27,1,НЕФ,81.0,43.3,0.0,,167.0,31.72999999999999,135.27,92564.0,34042.10000000004,58521.89999999994
2021-07-28,1,НЕФ,81.0,43.1,0.0,,167.0,31.72999999999999,135.27,92731.0,34073.830000000045,58657.16999999994
2021-07-29,1,НЕФ,81.0,43.1,0.0,,168.0,31.91999999999999,136.08,92899.0,34105.750000000044,58793.24999999994
2021-07-30,1,НЕФ,81.0,43.1,0.0,,169.0,32.10999999999999,136.89,93068.0,34137.860000000044,58930.13999999994
2021-07-31,1,НЕФ,81.0,43.1,0.0,,168.0,31.91999999999999,136.08,93236.0,34169.78000000004,59066.21999999994
2021-08-01,1,НЕФ,81.0,43.2,0.0,,168.0,31.91999999999999,136.08,93404.0,34201.70000000004,59202.299999999945
2021-08-02,1,НЕФ,81.0,43.2,0.0,,168.0,31.91999999999999,136.08,93572.0,34233.62000000004,59338.37999999995
2021-08-03,1,НЕФ,81.0,43.1,0.0,,167.0,31.72999999999999,135.27,93739.0,34265.35000000004,59473.64999999994
2021-08-04,1,НЕФ,81.0,43.1,0.0,,167.0,31.72999999999999,135.27,93906.0,34297.080000000045,59608.91999999994
2021-08-05,1,НЕФ,81.0,43.1,0.0,,167.0,31.72999999999999,135.27,94073.0,34328.81000000005,59744.18999999994
2021-08-06,1,НЕФ,82.0,43.12,0.0,,167.0,30.06000000000001,136.94,94240.0,34358.870000000046,59881.12999999994
2021-08-07,1,НЕФ,82.0,43.12,0.0,,166.0,29.88000000000001,136.12,94406.0,34388.750000000044,60017.24999999994
2021-08-08,1,НЕФ,82.0,42.92,0.0,,165.0,29.700000000000006,135.29999999999998,94571.0,34418.45000000004,60152.549999999945
2021-08-09,1,НЕФ,82.0,42.92,0.0,,165.0,29.700000000000006,135.29999999999998,94736.0,34448.15000000004,60287.84999999995
2021-08-10,1,НЕФ,82.0,42.92,0.0,,162.0,29.160000000000007,132.84,94898.0,34477.31000000004,60420.68999999994
2021-08-11,1,НЕФ,82.0,42.82,0.0,,162.0,29.160000000000007,132.84,95060.0,34506.470000000045,60553.52999999994
2021-08-12,1,НЕФ,82.0,42.82,0.0,,161.0,28.980000000000008,132.01999999999998,95221.0,34535.45000000005,60685.54999999994
2021-08-13,1,НЕФ,81.0,42.82,0.0,,161.0,30.589999999999996,130.41,95382.0,34566.040000000045,60815.95999999994
2021-08-14,1,НЕФ,81.0,42.8,0.0,,160.0,30.39999999999999,129.60000000000002,95542.0,34596.440000000046,60945.55999999994
2021-08-15,1,НЕФ,81.0,42.8,0.0,,160.0,30.39999999999999,129.60000000000002,95702.0,34626.84000000005,61075.15999999994
2021-08-16,1,НЕФ,81.0,42.8,0.0,,160.0,30.39999999999999,129.60000000000002,95862.0,34657.24000000005,61204.75999999994
2021-08-17,1,НЕФ,81.0,44.91,0.0,,159.0,30.20999999999999,128.79000000000002,96021.0,34687.45000000005,61333.54999999994
2021-08-18,1,НЕФ,82.0,44.93,0.0,,159.0,28.620000000000008,130.38,96180.0,34716.07000000005,61463.929999999935
2021-08-19,1,НЕФ,82.0,44.93,0.0,,159.0,28.620000000000008,130.38,96339.0,34744.69000000005,61594.30999999993
2021-08-20,1,НЕФ,82.0,44.93,0.0,,159.0,28.620000000000008,130.38,96498.0,34773.310000000056,61724.68999999993
2021-08-21,1,НЕФ,82.0,44.93,0.0,,161.0,28.980000000000008,132.01999999999998,96659.0,34802.29000000006,61856.70999999993
2021-08-22,1,НЕФ,82.0,44.72,0.0,,159.0,28.620000000000008,130.38,96818.0,34830.91000000006,61987.08999999992
2021-08-23,1,НЕФ,82.0,44.73,0.0,,158.0,28.44000000000001,129.56,96976.0,34859.350000000064,62116.64999999992
2021-08-24,1,НЕФ,82.0,44.73,0.0,,157.0,28.26000000000001,128.73999999999998,97133.0,34887.610000000066,62245.38999999992
2021-08-25,1,НЕФ,83.0,44.74,0.0,,157.0,26.690000000000005,130.31,97290.0,34914.30000000007,62375.69999999992
2021-08-26,1,НЕФ,83.0,44.74,0.0,,157.0,26.690000000000005,130.31,97447.0,34940.99000000007,62506.00999999992
2021-08-27,1,НЕФ,85.0,44.74,0.0,,156.0,23.4,132.6,97603.0,34964.39000000007,62638.60999999991
2021-08-28,1,НЕФ,85.0,44.78,0.0,,155.0,23.250000000000004,131.75,97758.0,34987.64000000007,62770.35999999991
2021-08-29,1,НЕФ,85.0,45.18,0.0,,153.0,22.950000000000003,130.05,97911.0,35010.59000000007,62900.40999999992
2021-08-30,1,НЕФ,85.0,44.98,0.0,,152.0,22.800000000000004,129.2,98063.0,35033.39000000007,63029.60999999991
2021-08-31,1,НЕФ,85.0,44.98,0.0,,154.0,23.100000000000005,130.9,98217.0,35056.49000000007,63160.50999999992
2021-09-01,1,НЕФ,85.0,44.98,0.0,,152.0,22.800000000000004,129.2,98369.0,35079.29000000007,63289.70999999991
2021-09-02,1,НЕФ,85.0,44.98,0.0,,151.0,22.65,128.35,98520.0,35101.940000000075,63418.05999999991
2021-09-03,1,НЕФ,85.0,44.98,0.0,,151.0,22.65,128.35,98671.0,35124.59000000008,63546.40999999991
2021-09-04,1,НЕФ,85.0,44.98,0.0,,151.0,22.65,128.35,98822.0,35147.24000000008,63674.75999999991
2021-09-05,1,НЕФ,85.0,45.08,0.0,,150.0,22.500000000000004,127.5,98972.0,35169.74000000008,63802.25999999991
2021-09-06,1,НЕФ,85.0,45.08,0.0,,152.0,22.800000000000004,129.2,99124.0,35192.54000000008,63931.45999999991
2021-09-07,1,НЕФ,85.0,45.08,0.0,,152.0,22.800000000000004,129.2,99276.0,35215.340000000084,64060.6599999999
2021-09-08,1,НЕФ,85.0,45.08,0.0,,152.0,22.800000000000004,129.2,99428.0,35238.14000000009,64189.8599999999
2021-09-09,1,НЕФ,85.0,44.98,0.0,,151.0,22.65,128.35,99579.0,35260.79000000009,64318.2099999999
2021-09-10,1,НЕФ,85.0,44.98,0.0,,151.0,22.65,128.35,99730.0,35283.44000000009,64446.559999999896
2021-09-11,1,НЕФ,85.0,44.98,0.0,,150.0,22.500000000000004,127.5,99880.0,35305.94000000009,64574.059999999896
2021-09-12,1,НЕФ,85.0,44.98,0.0,,151.0,22.65,128.35,100031.0,35328.59000000009,64702.40999999989
2021-09-13,1,НЕФ,85.0,44.98,0.0,,152.0,22.800000000000004,129.2,100183.0,35351.390000000094,64831.60999999989
2021-09-14,1,НЕФ,85.0,44.98,0.0,,150.0,22.500000000000004,127.5,100333.0,35373.890000000094,64959.10999999989
2021-09-15,1,НЕФ,85.0,44.88,0.0,,148.0,22.200000000000003,125.8,100481.0,35396.09000000009,65084.90999999989
2021-09-16,1,НЕФ,85.0,44.88,0.0,,148.0,22.200000000000003,125.8,100629.0,35418.29000000009,65210.7099999999
2021-09-17,1,НЕФ,85.0,44.88,0.0,,149.0,22.350000000000005,126.65,100778.0,35440.64000000009,65337.3599999999
2021-09-18,1,НЕФ,85.0,44.88,0.0,,149.0,22.350000000000005,126.65,100927.0,35462.990000000085,65464.0099999999
2021-09-19,1,НЕФ,85.0,45.28,0.0,,148.0,22.200000000000003,125.8,101075.0,35485.19000000008,65589.8099999999
2021-09-20,1,НЕФ,85.0,45.28,0.0,,148.0,22.200000000000003,125.8,101223.0,35507.39000000008,65715.6099999999
2021-09-21,1,НЕФ,86.0,45.7,0.0,,148.0,20.72,127.28,101371.0,35528.11000000008,65842.8899999999
2021-09-22,1,НЕФ,87.0,45.72,0.0,,147.0,19.11,127.89,101518.0,35547.22000000008,65970.7799999999
2021-09-23,1,НЕФ,87.0,45.72,0.0,,148.0,19.24,128.76,101666.0,35566.46000000008,66099.53999999989
2021-09-24,1,НЕФ,87.0,45.72,0.0,,147.0,19.11,127.89,101813.0,35585.57000000008,66227.42999999989
2021-09-25,1,НЕФ,87.0,45.72,0.0,,147.0,19.11,127.89,101960.0,35604.68000000008,66355.31999999989
2021-09-26,1,НЕФ,87.0,45.72,0.0,,148.0,19.24,128.76,102108.0,35623.92000000008,66484.07999999989
2021-09-27,1,НЕФ,86.0,45.7,0.0,,147.0,20.58,126.42,102255.0,35644.50000000008,66610.49999999988
2021-09-28,1,НЕФ,86.0,45.7,0.0,,147.0,20.58,126.42,102402.0,35665.08000000008,66736.91999999988
2021-09-29,1,НЕФ,86.0,45.7,0.0,,147.0,20.58,126.42,102549.0,35685.66000000008,66863.33999999988
2021-09-30,1,НЕФ,84.0,45.67,0.0,,148.0,23.680000000000003,124.32,102697.0,35709.340000000084,66987.65999999989
2021-10-01,1,НЕФ,84.0,45.67,0.0,,148.0,23.680000000000003,124.32,102845.0,35733.020000000084,67111.9799999999
2021-10-02,1,НЕФ,84.0,45.67,0.0,,148.0,23.680000000000003,124.32,102993.0,35756.700000000084,67236.2999999999
2021-10-03,1,НЕФ,84.0,45.06,0.0,,147.0,23.520000000000003,123.48,103140.0,35780.22000000008,67359.7799999999
2021-10-04,1,НЕФ,84.0,45.06,0.0,,147.0,23.520000000000003,123.48,103287.0,35803.74000000008,67483.2599999999
2021-10-05,1,НЕФ,84.0,45.06,0.0,,146.0,23.360000000000003,122.64,103433.0,35827.10000000008,67605.89999999989
2021-10-06,1,НЕФ,84.0,45.06,0.0,,147.0,23.520000000000003,123.48,103580.0,35850.620000000075,67729.37999999989
2021-10-07,1,НЕФ,84.0,45.06,0.0,,146.0,23.360000000000003,122.64,103726.0,35873.98000000008,67852.01999999989
2021-10-08,1,НЕФ,84.0,45.06,0.0,,147.0,23.520000000000003,123.48,103873.0,35897.50000000007,67975.49999999988
2021-10-09,1,НЕФ,84.0,44.96,0.0,,147.0,23.520000000000003,123.48,104020.0,35921.02000000007,68098.97999999988
2021-10-10,1,НЕФ,84.0,44.96,0.0,,147.0,23.520000000000003,123.48,104167.0,35944.540000000066,68222.45999999988
2021-10-11,1,НЕФ,84.0,44.96,0.0,,147.0,23.520000000000003,123.48,104314.0,35968.06000000006,68345.93999999987
2021-10-12,1,НЕФ,84.0,44.96,0.0,,147.0,23.520000000000003,123.48,104461.0,35991.58000000006,68469.41999999987
2021-10-13,1,НЕФ,84.0,43.96,0.0,,147.0,23.520000000000003,123.48,104608.0,36015.10000000006,68592.89999999986
2021-10-14,1,НЕФ,84.0,43.96,0.0,,147.0,23.520000000000003,123.48,104755.0,36038.62000000005,68716.37999999986
2021-10-15,1,НЕФ,84.0,43.96,0.0,,146.0,23.360000000000003,122.64,104901.0,36061.98000000005,68839.01999999986
2021-10-16,1,НЕФ,85.0,43.98,0.0,,146.0,21.9,124.1,105047.0,36083.880000000056,68963.11999999986
2021-10-17,1,НЕФ,85.0,43.98,0.0,,146.0,21.9,124.1,105193.0,36105.78000000006,69087.21999999987
2020-09-23,15,НЕФ,28.0,30.98,0.0,,205.0,147.6,57.400000000000006,98796.0,82032.97000000002,16763.03000000001
2020-09-24,15,НЕФ,28.0,30.79,0.0,,231.0,166.32,64.68,99027.0,82199.29000000002,16827.71000000001
2020-09-25,15,НЕФ,29.0,30.86,0.0,,229.0,162.59,66.41,99256.0,82361.88000000002,16894.12000000001
2020-09-26,15,НЕФ,29.0,30.86,0.0,,229.0,162.59,66.41,99485.0,82524.47000000002,16960.53000000001
2020-09-27,15,НЕФ,29.0,30.9,0.0,,225.0,159.75,65.25,99710.0,82684.22000000002,17025.78000000001
2020-09-28,15,НЕФ,29.0,88.79,0.0,,220.0,156.2,63.80000000000001,99930.0,82840.42000000001,17089.58000000001
2020-09-29,15,НЕФ,29.0,88.79,0.0,,219.0,155.48999999999998,63.51000000000002,100149.0,82995.91000000002,17153.090000000007
2020-09-30,15,НЕФ,29.0,47.61,0.0,,217.0,154.07,62.93000000000001,100366.0,83149.98000000003,17216.020000000008
2020-10-01,15,НЕФ,30.0,81.35,0.0,,216.0,151.2,64.80000000000001,100582.0,83301.18000000002,17280.820000000007
2020-10-02,15,НЕФ,27.0,81.25,0.0,,216.0,157.68,58.31999999999999,100798.0,83458.86000000002,17339.140000000007
